record_id,record_type,page,owning_showcase,media_id,source_file,cargo_freight_url,canonical_base_url,url_evidence,freight_id,filename,rendition,rendition_width_request_px,natural_width_px,natural_height_px,design_width_1440_css_px,design_height_1440_css_px,rendered_max_width_css_px,rendered_max_height_css_px,dpr_coverage,format,mime_type,transparency,poster_fallback,loading_priority,referenced,referenced_by,source_provenance_evidence,source_provenance_confidence,delivery_evidence_source,delivery_evidence_confidence,notes
4c1038ac5d62a8ba0ff8,image-rendition,home,montran,montran-02,unknown,https://freight.cargo.site/w/2400/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,https://freight.cargo.site/w/2400/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,unknown,J3029442176019925254992799774521,montran-sequence-2-retina.jpg,transformed,2400,2400,1650,733,504,1303.109,896,1.84x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
b6705c3a3dcf835b88b5,image-rendition,home,montran,montran-02,unknown,https://freight.cargo.site/w/3200/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,https://freight.cargo.site/w/3200/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,unknown,J3029442176019925254992799774521,montran-sequence-2-retina.jpg,transformed,3200,3200,2200,733,504,1303.109,896,2.45x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
17742f8a47c0e05b0caa,image-rendition,home,montran,montran-02,unknown,https://freight.cargo.site/w/420/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,https://freight.cargo.site/w/420/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,unknown,J3029442176019925254992799774521,montran-sequence-2-retina.jpg,transformed,420,420,289,733,504,1303.109,896,0.32x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
4c26d5fdd965734d1951,image-rendition,home,montran,montran-02,unknown,https://freight.cargo.site/w/900/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,https://freight.cargo.site/w/900/q/90/i/J3029442176019925254992799774521/montran-sequence-2-retina.jpg,unknown,J3029442176019925254992799774521,montran-sequence-2-retina.jpg,transformed,900,900,619,733,504,1303.109,896,0.69x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
9c0fcba969bb16f921b5,image-rendition,home,purelove,purelove-01,unknown,https://freight.cargo.site/w/1254/q/85/i/I3028246618297486426098215991097/purelove-1.jpg,https://freight.cargo.site/w/1254/q/85/i/I3028246618297486426098215991097/purelove-1.jpg,unknown,I3028246618297486426098215991097,purelove-1.jpg,transformed,1254,1254,1567,627.2,783.9,1115.016,1393.594,1.12x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
c9ae48c31207fe9f0595,image-rendition,home,purelove,purelove-01,unknown,https://freight.cargo.site/w/420/q/85/i/I3028246618297486426098215991097/purelove-1.jpg,https://freight.cargo.site/w/420/q/85/i/I3028246618297486426098215991097/purelove-1.jpg,unknown,I3028246618297486426098215991097,purelove-1.jpg,transformed,420,420,525,627.2,783.9,1115.016,1393.594,0.38x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
2b9373c7b69d4ceadcc3,image-rendition,home,purelove,purelove-01,unknown,https://freight.cargo.site/w/900/q/85/i/I3028246618297486426098215991097/purelove-1.jpg,https://freight.cargo.site/w/900/q/85/i/I3028246618297486426098215991097/purelove-1.jpg,unknown,I3028246618297486426098215991097,purelove-1.jpg,transformed,900,900,1124,627.2,783.9,1115.016,1393.594,0.81x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
b203660b25d26d4699fc,image-rendition,home,purelove,purelove-02,unknown,https://freight.cargo.site/w/1088/q/85/i/Q3028246916120169496138926831417/purelove-2.jpg,https://freight.cargo.site/w/1088/q/85/i/Q3028246916120169496138926831417/purelove-2.jpg,unknown,Q3028246916120169496138926831417,purelove-2.jpg,transformed,1088,1088,1359,544.3,680,967.641,1208.875,0.99x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
09f760a842093d7762fe,image-rendition,home,purelove,purelove-02,unknown,https://freight.cargo.site/w/420/q/85/i/Q3028246916120169496138926831417/purelove-2.jpg,https://freight.cargo.site/w/420/q/85/i/Q3028246916120169496138926831417/purelove-2.jpg,unknown,Q3028246916120169496138926831417,purelove-2.jpg,transformed,420,420,525,544.3,680,967.641,1208.875,0.38x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
cd25d1eb573b8e66c0c9,image-rendition,home,purelove,purelove-02,unknown,https://freight.cargo.site/w/900/q/85/i/Q3028246916120169496138926831417/purelove-2.jpg,https://freight.cargo.site/w/900/q/85/i/Q3028246916120169496138926831417/purelove-2.jpg,unknown,Q3028246916120169496138926831417,purelove-2.jpg,transformed,900,900,1124,544.3,680,967.641,1208.875,0.82x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
2221b047e076234573c6,image-rendition,home,purelove,purelove-03,unknown,https://freight.cargo.site/w/420/q/85/i/G3028246944196113976324864390969/purelove-3.jpg,https://freight.cargo.site/w/420/q/85/i/G3028246944196113976324864390969/purelove-3.jpg,unknown,G3028246944196113976324864390969,purelove-3.jpg,transformed,420,420,525,440,550,782.219,977.766,0.38x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
ed168a6f8e878e210212,image-rendition,home,purelove,purelove-03,unknown,https://freight.cargo.site/w/880/q/85/i/G3028246944196113976324864390969/purelove-3.jpg,https://freight.cargo.site/w/880/q/85/i/G3028246944196113976324864390969/purelove-3.jpg,unknown,G3028246944196113976324864390969,purelove-3.jpg,transformed,880,880,1100,440,550,782.219,977.766,0.80x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
f8446888b79c187dee41,image-rendition,home,purelove,purelove-04,unknown,https://freight.cargo.site/w/1746/q/85/i/S3028289855602474049842539181881/purelove-4-v2.png,https://freight.cargo.site/w/1746/q/85/i/S3028289855602474049842539181881/purelove-4-v2.png,unknown,S3028289855602474049842539181881,purelove-4-v2.png,transformed,1746,1746,1360,873,680,1552,1208.875,1.12x of measured requirement (width-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
927ce99c850d2e2dc963,image-rendition,home,purelove,purelove-04,unknown,https://freight.cargo.site/w/420/q/85/i/S3028289855602474049842539181881/purelove-4-v2.png,https://freight.cargo.site/w/420/q/85/i/S3028289855602474049842539181881/purelove-4-v2.png,unknown,S3028289855602474049842539181881,purelove-4-v2.png,transformed,420,420,327,873,680,1552,1208.875,0.27x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
132add6cb1bee0a6f161,image-rendition,home,purelove,purelove-04,unknown,https://freight.cargo.site/w/900/q/85/i/S3028289855602474049842539181881/purelove-4-v2.png,https://freight.cargo.site/w/900/q/85/i/S3028289855602474049842539181881/purelove-4-v2.png,unknown,S3028289855602474049842539181881,purelove-4-v2.png,transformed,900,900,701,873,680,1552,1208.875,0.58x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
dbf0e743997a28a6c39e,image-rendition,home,touchbaes,touchbaes-03,unknown,https://freight.cargo.site/w/420/q/85/i/J3022057905776630719280532993849/touchbaes-booking.jpg,https://freight.cargo.site/w/420/q/85/i/J3022057905776630719280532993849/touchbaes-booking.jpg,unknown,J3022057905776630719280532993849,touchbaes-booking.jpg,transformed,420,420,525,403,504,716.438,896,0.38x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
2c4fe83fb79672489727,image-rendition,home,touchbaes,touchbaes-03,unknown,https://freight.cargo.site/w/840/q/85/i/J3022057905776630719280532993849/touchbaes-booking.jpg,https://freight.cargo.site/w/840/q/85/i/J3022057905776630719280532993849/touchbaes-booking.jpg,unknown,J3022057905776630719280532993849,touchbaes-booking.jpg,transformed,840,807,1008,403,504,716.438,896,0.74x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
8656399e6ef5141b3b8c,image-rendition,home,touchbaes,touchbaes-07,unknown,https://freight.cargo.site/w/1800/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,https://freight.cargo.site/w/1800/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,unknown,Y3029359532614226676240928519993,touchbaes-last-retina.jpg,transformed,1800,1800,1200,558,372,992,661.328,1.38x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
b3267be780fd44578ff8,image-rendition,home,touchbaes,touchbaes-07,unknown,https://freight.cargo.site/w/2400/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,https://freight.cargo.site/w/2400/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,unknown,Y3029359532614226676240928519993,touchbaes-last-retina.jpg,transformed,2400,2400,1600,558,372,992,661.328,1.84x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
a87bcbc5ac26c6aaca2f,image-rendition,home,touchbaes,touchbaes-07,unknown,https://freight.cargo.site/w/420/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,https://freight.cargo.site/w/420/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,unknown,Y3029359532614226676240928519993,touchbaes-last-retina.jpg,transformed,420,420,280,558,372,992,661.328,0.32x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
05e00209172c8997e406,image-rendition,home,touchbaes,touchbaes-07,unknown,https://freight.cargo.site/w/900/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,https://freight.cargo.site/w/900/q/90/i/Y3029359532614226676240928519993/touchbaes-last-retina.jpg,unknown,Y3029359532614226676240928519993,touchbaes-last-retina.jpg,transformed,900,900,600,558,372,992,661.328,0.69x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
ea780ee9698f429763c7,image-rendition,home,touchbaes,touchbaes-04,unknown,https://freight.cargo.site/w/420/q/85/i/Q3028246600809973044221561059129/touchbaes-sticker-v2.png,https://freight.cargo.site/w/420/q/85/i/Q3028246600809973044221561059129/touchbaes-sticker-v2.png,unknown,Q3028246600809973044221561059129,touchbaes-sticker-v2.png,transformed,420,420,970,262.5,606.5,466.656,1078.219,0.60x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
37c47fa042ea9a548d72,image-rendition,home,touchbaes,touchbaes-04,unknown,https://freight.cargo.site/w/525/q/85/i/Q3028246600809973044221561059129/touchbaes-sticker-v2.png,https://freight.cargo.site/w/525/q/85/i/Q3028246600809973044221561059129/touchbaes-sticker-v2.png,unknown,Q3028246600809973044221561059129,touchbaes-sticker-v2.png,transformed,525,525,1213,262.5,606.5,466.656,1078.219,0.75x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
23612a0d3548a559bf66,image-rendition,home,v7,v7-02,unknown,https://freight.cargo.site/w/420/q/85/i/R3025118182046317275766954964793/v7-postcard.jpg,https://freight.cargo.site/w/420/q/85/i/R3025118182046317275766954964793/v7-postcard.jpg,unknown,R3025118182046317275766954964793,v7-postcard.jpg,transformed,420,420,630,336,504,597.328,896,0.39x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
449c689093e9fc03b21d,image-rendition,home,v7,v7-02,unknown,https://freight.cargo.site/w/680/q/85/i/R3025118182046317275766954964793/v7-postcard.jpg,https://freight.cargo.site/w/680/q/85/i/R3025118182046317275766954964793/v7-postcard.jpg,unknown,R3025118182046317275766954964793,v7-postcard.jpg,transformed,680,672,1008,336,504,597.328,896,0.62x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
4fb68592d417643c4715,image-rendition,home,v7,v7-06,unknown,https://freight.cargo.site/w/1122/q/90/i/A3029359532632673420314638071609/v7-sequence-6-retina.jpg,https://freight.cargo.site/w/1122/q/90/i/A3029359532632673420314638071609/v7-sequence-6-retina.jpg,unknown,A3029359532632673420314638071609,v7-sequence-6-retina.jpg,transformed,1122,1122,1496,281,374,499.547,664.875,1.02x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
